sector_id,line_code,from_station_id,to_station_id,seq,is_shared
SEC:LSY:S39C_S39D,LSY,S39C,S39D,269,0
SEC:LSY:S39D_S39G1,LSY,S39D,S39G1,270,0
SEC:LSY:S39G1_S39G2,LSY,S39G1,S39G2,271,0
SEC:LSY:S39G2_S39G3,LSY,S39G2,S39G3,272,0
SEC:LSY:S39G3_J40A,LSY,S39G3,J40A,273,0
SEC:LSY:J40A_J40B,LSY,J40A,J40B,274,1
SEC:LSY:J40B_S40C,LSY,J40B,S40C,275,0
SEC:LSY:S40C_S40D,LSY,S40C,S40D,276,0
SEC:LSY:S40D_S40G1,LSY,S40D,S40G1,277,0
SEC:LSY:S40G1_S40G2,LSY,S40G1,S40G2,278,0
SEC:LSY:S40G2_S40G3,LSY,S40G2,S40G3,279,0
SEC:LSY:S40G3_J41A,LSY,S40G3,J41A,280,0
SEC:LSY:J41A_J41B,LSY,J41A,J41B,281,1
SEC:LSY:J41B_S41C,LSY,J41B,S41C,282,0
SEC:LSY:S41C_S41D,LSY,S41C,S41D,283,0
SEC:LSY:S41D_S41G1,LSY,S41D,S41G1,284,0
SEC:LSY:S41G1_S41G2,LSY,S41G1,S41G2,285,0
SEC:LSY:S41G2_S41G3,LSY,S41G2,S41G3,286,0
SEC:LSY:S41G3_J42A,LSY,S41G3,J42A,287,0
SEC:LSY:J42A_J42B,LSY,J42A,J42B,288,1
SEC:LSY:J42B_S42C,LSY,J42B,S42C,289,0
SEC:LSY:S42C_S42D,LSY,S42C,S42D,290,0
SEC:LSY:S42D_S42G1,LSY,S42D,S42G1,291,0
SEC:LSY:S42G1_S42G2,LSY,S42G1,S42G2,292,0
SEC:LSY:S42G2_S42G3,LSY,S42G2,S42G3,293,0
SEC:LSY:S42G3_J43A,LSY,S42G3,J43A,294,0
SEC:LSY:J43A_J43B,LSY,J43A,J43B,295,1
SEC:LSY:J43B_S43C,LSY,J43B,S43C,296,0
SEC:LSY:S43C_S43D,LSY,S43C,S43D,297,0
SEC:LSY:S43D_S43G1,LSY,S43D,S43G1,298,0
SEC:LSY:S43G1_S43G2,LSY,S43G1,S43G2,299,0
SEC:LSY:S43G2_S43G3,LSY,S43G2,S43G3,300,0
SEC:LSY:S43G3_J44A,LSY,S43G3,J44A,301,0
SEC:LSY:J44A_J44B,LSY,J44A,J44B,302,1
SEC:LSY:J44B_S44C,LSY,J44B,S44C,303,0
SEC:LSY:S44C_S44D,LSY,S44C,S44D,304,0
SEC:LSY:S44D_S44G1,LSY,S44D,S44G1,305,0
SEC:LSY:S44G1_S44G2,LSY,S44G1,S44G2,306,0
SEC:LSY:S44G2_S44G3,LSY,S44G2,S44G3,307,0
SEC:LSY:S44G3_J45A,LSY,S44G3,J45A,308,0
SEC:LSY:J45A_J45B,LSY,J45A,J45B,309,1
SEC:LSY:J45B_S45C,LSY,J45B,S45C,310,0
SEC:LSY:S45C_S45D,LSY,S45C,S45D,311,0
SEC:LSY:S45D_S45G1,LSY,S45D,S45G1,312,0
SEC:LSY:S45G1_S45G2,LSY,S45G1,S45G2,313,0
SEC:LSY:S45G2_S45G3,LSY,S45G2,S45G3,314,0
SEC:LSY:S45G3_J46A,LSY,S45G3,J46A,315,0
SEC:LSY:J46A_J46B,LSY,J46A,J46B,316,1
SEC:LSY:J46B_S46C,LSY,J46B,S46C,317,0
SEC:LSY:S46C_S46D,LSY,S46C,S46D,318,0
SEC:LSY:S46D_S46G1,LSY,S46D,S46G1,319,0
SEC:LSY:S46G1_S46G2,LSY,S46G1,S46G2,320,0
SEC:LSY:S46G2_S46G3,LSY,S46G2,S46G3,321,0
SEC:LSY:S46G3_J47A,LSY,S46G3,J47A,322,0
SEC:LSY:J47A_J47B,LSY,J47A,J47B,323,1
SEC:LSY:J47B_S47C,LSY,J47B,S47C,324,0
SEC:LSY:S47C_S47D,LSY,S47C,S47D,325,0
SEC:LSY:S47D_S47G1,LSY,S47D,S47G1,326,0
SEC:LSY:S47G1_S47G2,LSY,S47G1,S47G2,327,0
SEC:LSY:S47G2_S47G3,LSY,S47G2,S47G3,328,0
SEC:LSY:S47G3_J48A,LSY,S47G3,J48A,329,0
SEC:LSY:J48A_J48B,LSY,J48A,J48B,330,1
SEC:LSY:J48B_S48C,LSY,J48B,S48C,331,0
SEC:LSY:S48C_S48D,LSY,S48C,S48D,332,0
SEC:LSY:S48D_S48G1,LSY,S48D,S48G1,333,0
SEC:LSY:S48G1_S48G2,LSY,S48G1,S48G2,334,0
SEC:LSY:S48G2_S48G3,LSY,S48G2,S48G3,335,0
SEC:LSY:S48G3_J49A,LSY,S48G3,J49A,336,0
SEC:LSY:J49A_J49B,LSY,J49A,J49B,337,1
SEC:LSY:J49B_S49C,LSY,J49B,S49C,338,0
SEC:LSY:S49C_S49D,LSY,S49C,S49D,339,0
SEC:LSY:S49D_S49G1,LSY,S49D,S49G1,340,0
SEC:LSY:S49G1_S49G2,LSY,S49G1,S49G2,341,0
SEC:LSY:S49G2_S49G3,LSY,S49G2,S49G3,342,0
SEC:LSY:S49G3_J50A,LSY,S49G3,J50A,343,0
SEC:LSY:J50A_J50B,LSY,J50A,J50B,344,1
SEC:LSY:J50B_S50C,LSY,J50B,S50C,345,0
SEC:LSY:S50C_S50D,LSY,S50C,S50D,346,0
SEC:LSY:S50D_S50G1,LSY,S50D,S50G1,347,0
SEC:LSY:S50G1_S50G2,LSY,S50G1,S50G2,348,0
SEC:LSY:S50G2_S50G3,LSY,S50G2,S50G3,349,0
SEC:LSY:S50G3_J51A,LSY,S50G3,J51A,350,0
SEC:LSY:J51A_J51B,LSY,J51A,J51B,351,1
SEC:LSY:J51B_S51C,LSY,J51B,S51C,352,0
SEC:LSY:S51C_S51D,LSY,S51C,S51D,353,0
SEC:LSY:S51D_S51G1,LSY,S51D,S51G1,354,0
SEC:LSY:S51G1_S51G2,LSY,S51G1,S51G2,355,0
SEC:LSY:S51G2_S51G3,LSY,S51G2,S51G3,356,0
SEC:LSY:S51G3_J52A,LSY,S51G3,J52A,357,0
SEC:LSY:J52A_J52B,LSY,J52A,J52B,358,1
SEC:LSY:J52B_S52C,LSY,J52B,S52C,359,0
SEC:LSY:S52C_S52D,LSY,S52C,S52D,360,0
SEC:LSY:S52D_S52G1,LSY,S52D,S52G1,361,0
SEC:LSY:S52G1_S52G2,LSY,S52G1,S52G2,362,0
SEC:LSY:S52G2_S52G3,LSY,S52G2,S52G3,363,0
SEC:LSY:S52G3_J53A,LSY,S52G3,J53A,364,0
SEC:LSY:J53A_J53B,LSY,J53A,J53B,365,1
SEC:LSY:J53B_S53C,LSY,J53B,S53C,366,0
SEC:LSY:S53C_S53D,LSY,S53C,S53D,367,0
SEC:LSY:S53D_S53G1,LSY,S53D,S53G1,368,0
SEC:LSY:S53G1_S53G2,LSY,S53G1,S53G2,369,0
SEC:LSY:S53G2_S53G3,LSY,S53G2,S53G3,370,0
SEC:LSY:S53G3_J54A,LSY,S53G3,J54A,371,0
SEC:LSY:J54A_J54B,LSY,J54A,J54B,372,1
SEC:LSY:J54B_S54C,LSY,J54B,S54C,373,0
SEC:LSY:S54C_S54D,LSY,S54C,S54D,374,0
SEC:LSY:S54D_S54G1,LSY,S54D,S54G1,375,0
SEC:LSY:S54G1_S54G2,LSY,S54G1,S54G2,376,0
SEC:LSY:S54G2_S54G3,LSY,S54G2,S54G3,377,0
SEC:LSY:S54G3_J55A,LSY,S54G3,J55A,378,0
SEC:LSY:J55A_J55B,LSY,J55A,J55B,379,1
SEC:LSY:J55B_S55C,LSY,J55B,S55C,380,0
SEC:LSY:S55C_S55D,LSY,S55C,S55D,381,0
SEC:LSY:S55D_S55G1,LSY,S55D,S55G1,382,0
SEC:LSY:S55G1_S55G2,LSY,S55G1,S55G2,383,0
SEC:LSY:S55G2_S55G3,LSY,S55G2,S55G3,384,0
SEC:LSY:S55G3_J56A,LSY,S55G3,J56A,385,0
SEC:LSY:J56A_J56B,LSY,J56A,J56B,386,1
SEC:LSY:J56B_S56C,LSY,J56B,S56C,387,0
SEC:LSY:S56C_S56D,LSY,S56C,S56D,388,0
SEC:LSY:S56D_S56G1,LSY,S56D,S56G1,389,0
SEC:LSY:S56G1_S56G2,LSY,S56G1,S56G2,390,0
SEC:LSY:S56G2_S56G3,LSY,S56G2,S56G3,391,0
SEC:LSY:S56G3_J57A,LSY,S56G3,J57A,392,0
SEC:LSY:J57A_J57B,LSY,J57A,J57B,393,1
SEC:LSY:J57B_S57C,LSY,J57B,S57C,394,0
SEC:LSY:S57C_S57D,LSY,S57C,S57D,395,0
SEC:LSY:S57D_S57G1,LSY,S57D,S57G1,396,0
SEC:LSY:S57G1_S57G2,LSY,S57G1,S57G2,397,0
SEC:LSY:S57G2_S57G3,LSY,S57G2,S57G3,398,0
SEC:LSY:S57G3_J58A,LSY,S57G3,J58A,399,0
SEC:LSY:J58A_J58B,LSY,J58A,J58B,400,1
SEC:LSY:J58B_S58C,LSY,J58B,S58C,401,0
SEC:LSY:S58C_S58D,LSY,S58C,S58D,402,0
SEC:LSY:S58D_S58G1,LSY,S58D,S58G1,403,0
SEC:LSY:S58G1_S58G2,LSY,S58G1,S58G2,404,0
SEC:LSY:S58G2_S58G3,LSY,S58G2,S58G3,405,0
SEC:LSY:S58G3_J59A,LSY,S58G3,J59A,406,0
SEC:LSY:J59A_J59B,LSY,J59A,J59B,407,1
SEC:LSY:J59B_S59C,LSY,J59B,S59C,408,0
SEC:LSY:S59C_S59D,LSY,S59C,S59D,409,0
SEC:LSY:S59D_S59G1,LSY,S59D,S59G1,410,0
SEC:LSY:S59G1_S59G2,LSY,S59G1,S59G2,411,0
SEC:LSY:S59G2_S59G3,LSY,S59G2,S59G3,412,0
SEC:LSY:S59G3_J60A,LSY,S59G3,J60A,413,0
SEC:LSY:J60A_J60B,LSY,J60A,J60B,414,1
SEC:LSY:J60B_S60C,LSY,J60B,S60C,415,0
SEC:LSY:S60C_S60D,LSY,S60C,S60D,416,0
SEC:LSY:S60D_S60G1,LSY,S60D,S60G1,417,0
SEC:LSY:S60G1_S60G2,LSY,S60G1,S60G2,418,0
SEC:LSY:S60G2_S60G3,LSY,S60G2,S60G3,419,0
SEC:LSY:S60G3_J61A,LSY,S60G3,J61A,420,0
SEC:LSY:J61A_J61B,LSY,J61A,J61B,421,1
SEC:LSY:J61B_S61C,LSY,J61B,S61C,422,0
SEC:LSY:S61C_S61D,LSY,S61C,S61D,423,0
SEC:LSY:S61D_S61G1,LSY,S61D,S61G1,424,0
SEC:LSY:S61G1_S61G2,LSY,S61G1,S61G2,425,0
SEC:LSY:S61G2_S61G3,LSY,S61G2,S61G3,426,0
SEC:LSY:S61G3_J62A,LSY,S61G3,J62A,427,0
SEC:LSY:J62A_J62B,LSY,J62A,J62B,428,1
SEC:LSY:J62B_S62C,LSY,J62B,S62C,429,0
SEC:LSY:S62C_S62D,LSY,S62C,S62D,430,0
SEC:LSY:S62D_S62G1,LSY,S62D,S62G1,431,0
SEC:LSY:S62G1_S62G2,LSY,S62G1,S62G2,432,0
SEC:LSY:S62G2_S62G3,LSY,S62G2,S62G3,433,0
SEC:LSY:S62G3_J63A,LSY,S62G3,J63A,434,0
SEC:LSY:J63A_J63B,LSY,J63A,J63B,435,1
SEC:LSY:J63B_S63C,LSY,J63B,S63C,436,0
SEC:LSY:S63C_S63D,LSY,S63C,S63D,437,0
SEC:LSY:S63D_S63G1,LSY,S63D,S63G1,438,0
SEC:LSY:S63G1_S63G2,LSY,S63G1,S63G2,439,0
SEC:LSY:S63G2_S63G3,LSY,S63G2,S63G3,440,0
SEC:LSY:S63G3_J64A,LSY,S63G3,J64A,441,0
SEC:LSY:J64A_J64B,LSY,J64A,J64B,442,1
SEC:LSY:J64B_S64C,LSY,J64B,S64C,443,0
SEC:LSY:S64C_S64D,LSY,S64C,S64D,444,0
SEC:LSY:S64D_S64G1,LSY,S64D,S64G1,445,0
SEC:LSY:S64G1_S64G2,LSY,S64G1,S64G2,446,0
SEC:LSY:S64G2_S64G3,LSY,S64G2,S64G3,447,0
SEC:LSY:S64G3_J65A,LSY,S64G3,J65A,448,0
SEC:LSY:J65A_J65B,LSY,J65A,J65B,449,1
SEC:LSY:J65B_S65C,LSY,J65B,S65C,450,0
SEC:LSY:S65C_S65D,LSY,S65C,S65D,451,0
SEC:LSY:S65D_S65G1,LSY,S65D,S65G1,452,0
SEC:LSY:S65G1_S65G2,LSY,S65G1,S65G2,453,0
SEC:LSY:S65G2_S65G3,LSY,S65G2,S65G3,454,0
SEC:LSY:S65G3_J66A,LSY,S65G3,J66A,455,0
SEC:LSY:J66A_J66B,LSY,J66A,J66B,456,1
SEC:LSY:J66B_S66C,LSY,J66B,S66C,457,0
SEC:LSY:S66C_S66D,LSY,S66C,S66D,458,0
SEC:LSY:S66D_S66G1,LSY,S66D,S66G1,459,0
SEC:LSY:S66G1_S66G2,LSY,S66G1,S66G2,460,0
SEC:LSY:S66G2_S66G3,LSY,S66G2,S66G3,461,0
SEC:LSY:S66G3_J67A,LSY,S66G3,J67A,462,0
SEC:LSY:J67A_J67B,LSY,J67A,J67B,463,1
SEC:LSY:J67B_S67C,LSY,J67B,S67C,464,0
SEC:LSY:S67C_S67D,LSY,S67C,S67D,465,0
SEC:LSY:S67D_S67G1,LSY,S67D,S67G1,466,0
SEC:LSY:S67G1_S67G2,LSY,S67G1,S67G2,467,0
SEC:LSY:S67G2_S67G3,LSY,S67G2,S67G3,468,0
SEC:LSY:S67G3_J68A,LSY,S67G3,J68A,469,0
SEC:LSY:J68A_J68B,LSY,J68A,J68B,470,1
SEC:LSY:J68B_S68C,LSY,J68B,S68C,471,0
SEC:LSY:S68C_S68D,LSY,S68C,S68D,472,0
SEC:LSY:S68D_S68G1,LSY,S68D,S68G1,473,0
SEC:LSY:S68G1_S68G2,LSY,S68G1,S68G2,474,0
SEC:LSY:S68G2_S68G3,LSY,S68G2,S68G3,475,0
SEC:LSY:S68G3_J69A,LSY,S68G3,J69A,476,0
SEC:LSY:J69A_J69B,LSY,J69A,J69B,477,1
SEC:LSY:J69B_S69C,LSY,J69B,S69C,478,0
SEC:LSY:S69C_S69D,LSY,S69C,S69D,479,0
SEC:LSY:S69D_S69G1,LSY,S69D,S69G1,480,0
SEC:LSY:S69G1_S69G2,LSY,S69G1,S69G2,481,0
SEC:LSY:S69G2_S69G3,LSY,S69G2,S69G3,482,0
SEC:LSY:S69G3_J70A,LSY,S69G3,J70A,483,0
SEC:LSY:J70A_J70B,LSY,J70A,J70B,484,1
SEC:LSY:J70B_S70C,LSY,J70B,S70C,485,0
SEC:LSY:S70C_S70D,LSY,S70C,S70D,486,0
SEC:LSY:S70D_S70G1,LSY,S70D,S70G1,487,0
SEC:LSY:S70G1_S70G2,LSY,S70G1,S70G2,488,0
SEC:LSY:S70G2_S70G3,LSY,S70G2,S70G3,489,0
SEC:LSY:S70G3_J71A,LSY,S70G3,J71A,490,0
SEC:LSY:J71A_J71B,LSY,J71A,J71B,491,1
SEC:LSY:J71B_S71C,LSY,J71B,S71C,492,0
SEC:LSY:S71C_S71D,LSY,S71C,S71D,493,0
SEC:LSY:S71D_S71G1,LSY,S71D,S71G1,494,0
SEC:LSY:S71G1_S71G2,LSY,S71G1,S71G2,495,0
SEC:LSY:S71G2_S71G3,LSY,S71G2,S71G3,496,0
SEC:LSY:S71G3_J72A,LSY,S71G3,J72A,497,0
SEC:LSY:J72A_J72B,LSY,J72A,J72B,498,1
SEC:LSY:J72B_S72C,LSY,J72B,S72C,499,0
SEC:LSY:S72C_S72D,LSY,S72C,S72D,500,0
SEC:LSY:S72D_S72G1,LSY,S72D,S72G1,501,0
SEC:LSY:S72G1_S72G2,LSY,S72G1,S72G2,502,0
SEC:LSY:S72G2_S72G3,LSY,S72G2,S72G3,503,0
SEC:LSY:S72G3_J73A,LSY,S72G3,J73A,504,0
SEC:LSY:J73A_J73B,LSY,J73A,J73B,505,1
SEC:LSY:J73B_S73C,LSY,J73B,S73C,506,0
SEC:LSY:S73C_S73D,LSY,S73C,S73D,507,0
SEC:LSY:S73D_S73G1,LSY,S73D,S73G1,508,0
SEC:LSY:S73G1_S73G2,LSY,S73G1,S73G2,509,0
SEC:LSY:S73G2_S73G3,LSY,S73G2,S73G3,510,0
SEC:LSY:S73G3_J74A,LSY,S73G3,J74A,511,0
SEC:LSY:J74A_J74B,LSY,J74A,J74B,512,1
SEC:LSY:J74B_S74C,LSY,J74B,S74C,513,0
SEC:LSY:S74C_S74D,LSY,S74C,S74D,514,0
SEC:LSY:S74D_S74G1,LSY,S74D,S74G1,515,0
SEC:LSY:S74G1_S74G2,LSY,S74G1,S74G2,516,0
SEC:LSY:S74G2_S74G3,LSY,S74G2,S74G3,517,0
SEC:LSY:S74G3_J75A,LSY,S74G3,J75A,518,0
SEC:LSY:J75A_J75B,LSY,J75A,J75B,519,1
SEC:LSY:J75B_S75C,LSY,J75B,S75C,520,0
SEC:LSY:S75C_S75D,LSY,S75C,S75D,521,0
SEC:LSY:S75D_S75G1,LSY,S75D,S75G1,522,0
SEC:LSY:S75G1_S75G2,LSY,S75G1,S75G2,523,0
SEC:LSY:S75G2_S75G3,LSY,S75G2,S75G3,524,0
SEC:LSY:S75G3_J76A,LSY,S75G3,J76A,525,0
SEC:LSY:J76A_J76B,LSY,J76A,J76B,526,1
SEC:LSY:J76B_S76C,LSY,J76B,S76C,527,0
SEC:LSY:S76C_S76D,LSY,S76C,S76D,528,0
SEC:LSY:S76D_S76G1,LSY,S76D,S76G1,529,0
SEC:LSY:S76G1_S76G2,LSY,S76G1,S76G2,530,0
SEC:LSY:S76G2_S76G3,LSY,S76G2,S76G3,531,0
SEC:LSY:S76G3_J77A,LSY,S76G3,J77A,532,0
SEC:LSY:J77A_J77B,LSY,J77A,J77B,533,1
SEC:LSY:J77B_S77C,LSY,J77B,S77C,534,0
SEC:LSY:S77C_S77D,LSY,S77C,S77D,535,0
SEC:LSY:S77D_S77G1,LSY,S77D,S77G1,536,0
SEC:LSY:S77G1_S77G2,LSY,S77G1,S77G2,537,0
SEC:LSY:S77G2_S77G3,LSY,S77G2,S77G3,538,0
SEC:LSY:S77G3_J78A,LSY,S77G3,J78A,539,0
SEC:LSY:J78A_J78B,LSY,J78A,J78B,540,1
SEC:LSY:J78B_S78C,LSY,J78B,S78C,541,0
SEC:LSY:S78C_S78D,LSY,S78C,S78D,542,0
SEC:LSY:S78D_S78G1,LSY,S78D,S78G1,543,0
SEC:LSY:S78G1_S78G2,LSY,S78G1,S78G2,544,0
SEC:LSY:S78G2_S78G3,LSY,S78G2,S78G3,545,0
SEC:LSY:S78G3_J79A,LSY,S78G3,J79A,546,0
SEC:LSY:J79A_J79B,LSY,J79A,J79B,547,1
SEC:LSY:J79B_S79C,LSY,J79B,S79C,548,0
SEC:LSY:S79C_S79D,LSY,S79C,S79D,549,0
SEC:LSY:S79D_S79G1,LSY,S79D,S79G1,550,0
SEC:LSY:S79G1_S79G2,LSY,S79G1,S79G2,551,0
SEC:LSY:S79G2_S79G3,LSY,S79G2,S79G3,552,0
SEC:LSY:S79G3_J80A,LSY,S79G3,J80A,553,0
SEC:LSY:J80A_J80B,LSY,J80A,J80B,554,1
SEC:LSY:J80B_S80C,LSY,J80B,S80C,555,0
SEC:LSY:S80C_S80D,LSY,S80C,S80D,556,0
SEC:LSY:S80D_S80G1,LSY,S80D,S80G1,557,0
SEC:LSY:S80G1_S80G2,LSY,S80G1,S80G2,558,0
SEC:LSY:S80G2_S80G3,LSY,S80G2,S80G3,559,0
