activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
R4506,Z4505,ScaledSynthetic,SEC:LSY:J45A_J45B:EB,SEC:LSY:J45A_J45B:EB,2,2031-03-10,,2
R4507,Z4506,ScaledSynthetic,SEC:LSX:J45B_N45C:WB,SEC:LSX:N45C_N45D:WB,2,2031-03-24,,3
R4508,Z4507,ScaledSynthetic,SEC:LSY:S45C_S45D:EB,SEC:LSY:S45C_S45D:EB,1,2031-04-07,,1
R4509,Z4508,ScaledSynthetic,SEC:LSX:N45C_N45D:WB,SEC:LSX:N45C_N45D:WB,2,2031-01-27,,2
R4601,Z4601,ScaledSynthetic,SEC:LSX:J46B_N46C:EB,SEC:LSX:J46B_N46C:EB,3,2031-01-06,,3
R4602,Z4602,ScaledSynthetic,SEC:LSX:N46C_N46D:WB,SEC:LSX:N46C_N46D:WB,2,2031-01-27,,2
R4603,Z4603,ScaledSynthetic,SEC:LSX:J46A_J46B:EB,SEC:LSX:J46A_J46B:EB,1,2031-02-10,,1
R4604,Z4604,ScaledSynthetic,SEC:LSY:J46B_S46C:WB,SEC:LSY:S46C_S46D:WB,2,2031-02-17,,2
R4605,Z4604,ScaledSynthetic,SEC:LSY:S46C_S46D:WB,SEC:LSY:S46C_S46D:WB,1,2031-03-03,R4604,1
R4606,Z4605,ScaledSynthetic,SEC:LSY:J46A_J46B:EB,SEC:LSY:J46A_J46B:EB,2,2031-03-10,,2
R4607,Z4606,ScaledSynthetic,SEC:LSX:J46B_N46C:WB,SEC:LSX:N46C_N46D:WB,2,2031-03-24,,3
R4608,Z4607,ScaledSynthetic,SEC:LSY:S46C_S46D:EB,SEC:LSY:S46C_S46D:EB,1,2031-04-07,,1
R4609,Z4608,ScaledSynthetic,SEC:LSX:N46C_N46D:WB,SEC:LSX:N46C_N46D:WB,2,2031-01-27,,2
R4701,Z4701,ScaledSynthetic,SEC:LSX:J47B_N47C:EB,SEC:LSX:J47B_N47C:EB,3,2031-01-06,,3
R4702,Z4702,ScaledSynthetic,SEC:LSX:N47C_N47D:WB,SEC:LSX:N47C_N47D:WB,2,2031-01-27,,2
R4703,Z4703,ScaledSynthetic,SEC:LSX:J47A_J47B:EB,SEC:LSX:J47A_J47B:EB,1,2031-02-10,,1
R4704,Z4704,ScaledSynthetic,SEC:LSY:J47B_S47C:WB,SEC:LSY:S47C_S47D:WB,2,2031-02-17,,2
R4705,Z4704,ScaledSynthetic,SEC:LSY:S47C_S47D:WB,SEC:LSY:S47C_S47D:WB,1,2031-03-03,R4704,1
R4706,Z4705,ScaledSynthetic,SEC:LSY:J47A_J47B:EB,SEC:LSY:J47A_J47B:EB,2,2031-03-10,,2
R4707,Z4706,ScaledSynthetic,SEC:LSX:J47B_N47C:WB,SEC:LSX:N47C_N47D:WB,2,2031-03-24,,3
R4708,Z4707,ScaledSynthetic,SEC:LSY:S47C_S47D:EB,SEC:LSY:S47C_S47D:EB,1,2031-04-07,,1
R4709,Z4708,ScaledSynthetic,SEC:LSX:N47C_N47D:WB,SEC:LSX:N47C_N47D:WB,2,2031-01-27,,2
R4801,Z4801,ScaledSynthetic,SEC:LSX:J48B_N48C:EB,SEC:LSX:J48B_N48C:EB,3,2031-01-06,,3
R4802,Z4802,ScaledSynthetic,SEC:LSX:N48C_N48D:WB,SEC:LSX:N48C_N48D:WB,2,2031-01-27,,2
R4803,Z4803,ScaledSynthetic,SEC:LSX:J48A_J48B:EB,SEC:LSX:J48A_J48B:EB,1,2031-02-10,,1
R4804,Z4804,ScaledSynthetic,SEC:LSY:J48B_S48C:WB,SEC:LSY:S48C_S48D:WB,2,2031-02-17,,2
R4805,Z4804,ScaledSynthetic,SEC:LSY:S48C_S48D:WB,SEC:LSY:S48C_S48D:WB,1,2031-03-03,R4804,1
R4806,Z4805,ScaledSynthetic,SEC:LSY:J48A_J48B:EB,SEC:LSY:J48A_J48B:EB,2,2031-03-10,,2
R4807,Z4806,ScaledSynthetic,SEC:LSX:J48B_N48C:WB,SEC:LSX:N48C_N48D:WB,2,2031-03-24,,3
R4808,Z4807,ScaledSynthetic,SEC:LSY:S48C_S48D:EB,SEC:LSY:S48C_S48D:EB,1,2031-04-07,,1
R4809,Z4808,ScaledSynthetic,SEC:LSX:N48C_N48D:WB,SEC:LSX:N48C_N48D:WB,2,2031-01-27,,2
R4901,Z4901,ScaledSynthetic,SEC:LSX:J49B_N49C:EB,SEC:LSX:J49B_N49C:EB,3,2031-01-06,,3
R4902,Z4902,ScaledSynthetic,SEC:LSX:N49C_N49D:WB,SEC:LSX:N49C_N49D:WB,2,2031-01-27,,2
R4903,Z4903,ScaledSynthetic,SEC:LSX:J49A_J49B:EB,SEC:LSX:J49A_J49B:EB,1,2031-02-10,,1
R4904,Z4904,ScaledSynthetic,SEC:LSY:J49B_S49C:WB,SEC:LSY:S49C_S49D:WB,2,2031-02-17,,2
R4905,Z4904,ScaledSynthetic,SEC:LSY:S49C_S49D:WB,SEC:LSY:S49C_S49D:WB,1,2031-03-03,R4904,1
R4906,Z4905,ScaledSynthetic,SEC:LSY:J49A_J49B:EB,SEC:LSY:J49A_J49B:EB,2,2031-03-10,,2
R4907,Z4906,ScaledSynthetic,SEC:LSX:J49B_N49C:WB,SEC:LSX:N49C_N49D:WB,2,2031-03-24,,3
R4908,Z4907,ScaledSynthetic,SEC:LSY:S49C_S49D:EB,SEC:LSY:S49C_S49D:EB,1,2031-04-07,,1
R4909,Z4908,ScaledSynthetic,SEC:LSX:N49C_N49D:WB,SEC:LSX:N49C_N49D:WB,2,2031-01-27,,2
R5001,Z5001,ScaledSynthetic,SEC:LSX:J50B_N50C:EB,SEC:LSX:J50B_N50C:EB,3,2031-01-06,,3
R5002,Z5002,ScaledSynthetic,SEC:LSX:N50C_N50D:WB,SEC:LSX:N50C_N50D:WB,2,2031-01-27,,2
R5003,Z5003,ScaledSynthetic,SEC:LSX:J50A_J50B:EB,SEC:LSX:J50A_J50B:EB,1,2031-02-10,,1
R5004,Z5004,ScaledSynthetic,SEC:LSY:J50B_S50C:WB,SEC:LSY:S50C_S50D:WB,2,2031-02-17,,2
R5005,Z5004,ScaledSynthetic,SEC:LSY:S50C_S50D:WB,SEC:LSY:S50C_S50D:WB,1,2031-03-03,R5004,1
R5006,Z5005,ScaledSynthetic,SEC:LSY:J50A_J50B:EB,SEC:LSY:J50A_J50B:EB,2,2031-03-10,,2
R5007,Z5006,ScaledSynthetic,SEC:LSX:J50B_N50C:WB,SEC:LSX:N50C_N50D:WB,2,2031-03-24,,3
R5008,Z5007,ScaledSynthetic,SEC:LSY:S50C_S50D:EB,SEC:LSY:S50C_S50D:EB,1,2031-04-07,,1
R5009,Z5008,ScaledSynthetic,SEC:LSX:N50C_N50D:WB,SEC:LSX:N50C_N50D:WB,2,2031-01-27,,2
R5101,Z5101,ScaledSynthetic,SEC:LSX:J51B_N51C:EB,SEC:LSX:J51B_N51C:EB,3,2031-01-06,,3
R5102,Z5102,ScaledSynthetic,SEC:LSX:N51C_N51D:WB,SEC:LSX:N51C_N51D:WB,2,2031-01-27,,2
R5103,Z5103,ScaledSynthetic,SEC:LSX:J51A_J51B:EB,SEC:LSX:J51A_J51B:EB,1,2031-02-10,,1
R5104,Z5104,ScaledSynthetic,SEC:LSY:J51B_S51C:WB,SEC:LSY:S51C_S51D:WB,2,2031-02-17,,2
R5105,Z5104,ScaledSynthetic,SEC:LSY:S51C_S51D:WB,SEC:LSY:S51C_S51D:WB,1,2031-03-03,R5104,1
R5106,Z5105,ScaledSynthetic,SEC:LSY:J51A_J51B:EB,SEC:LSY:J51A_J51B:EB,2,2031-03-10,,2
R5107,Z5106,ScaledSynthetic,SEC:LSX:J51B_N51C:WB,SEC:LSX:N51C_N51D:WB,2,2031-03-24,,3
R5108,Z5107,ScaledSynthetic,SEC:LSY:S51C_S51D:EB,SEC:LSY:S51C_S51D:EB,1,2031-04-07,,1
R5109,Z5108,ScaledSynthetic,SEC:LSX:N51C_N51D:WB,SEC:LSX:N51C_N51D:WB,2,2031-01-27,,2
R5201,Z5201,ScaledSynthetic,SEC:LSX:J52B_N52C:EB,SEC:LSX:J52B_N52C:EB,3,2031-01-06,,3
R5202,Z5202,ScaledSynthetic,SEC:LSX:N52C_N52D:WB,SEC:LSX:N52C_N52D:WB,2,2031-01-27,,2
R5203,Z5203,ScaledSynthetic,SEC:LSX:J52A_J52B:EB,SEC:LSX:J52A_J52B:EB,1,2031-02-10,,1
R5204,Z5204,ScaledSynthetic,SEC:LSY:J52B_S52C:WB,SEC:LSY:S52C_S52D:WB,2,2031-02-17,,2
R5205,Z5204,ScaledSynthetic,SEC:LSY:S52C_S52D:WB,SEC:LSY:S52C_S52D:WB,1,2031-03-03,R5204,1
R5206,Z5205,ScaledSynthetic,SEC:LSY:J52A_J52B:EB,SEC:LSY:J52A_J52B:EB,2,2031-03-10,,2
R5207,Z5206,ScaledSynthetic,SEC:LSX:J52B_N52C:WB,SEC:LSX:N52C_N52D:WB,2,2031-03-24,,3
R5208,Z5207,ScaledSynthetic,SEC:LSY:S52C_S52D:EB,SEC:LSY:S52C_S52D:EB,1,2031-04-07,,1
R5209,Z5208,ScaledSynthetic,SEC:LSX:N52C_N52D:WB,SEC:LSX:N52C_N52D:WB,2,2031-01-27,,2
R5301,Z5301,ScaledSynthetic,SEC:LSX:J53B_N53C:EB,SEC:LSX:J53B_N53C:EB,3,2031-01-06,,3
R5302,Z5302,ScaledSynthetic,SEC:LSX:N53C_N53D:WB,SEC:LSX:N53C_N53D:WB,2,2031-01-27,,2
R5303,Z5303,ScaledSynthetic,SEC:LSX:J53A_J53B:EB,SEC:LSX:J53A_J53B:EB,1,2031-02-10,,1
R5304,Z5304,ScaledSynthetic,SEC:LSY:J53B_S53C:WB,SEC:LSY:S53C_S53D:WB,2,2031-02-17,,2
R5305,Z5304,ScaledSynthetic,SEC:LSY:S53C_S53D:WB,SEC:LSY:S53C_S53D:WB,1,2031-03-03,R5304,1
R5306,Z5305,ScaledSynthetic,SEC:LSY:J53A_J53B:EB,SEC:LSY:J53A_J53B:EB,2,2031-03-10,,2
R5307,Z5306,ScaledSynthetic,SEC:LSX:J53B_N53C:WB,SEC:LSX:N53C_N53D:WB,2,2031-03-24,,3
R5308,Z5307,ScaledSynthetic,SEC:LSY:S53C_S53D:EB,SEC:LSY:S53C_S53D:EB,1,2031-04-07,,1
R5309,Z5308,ScaledSynthetic,SEC:LSX:N53C_N53D:WB,SEC:LSX:N53C_N53D:WB,2,2031-01-27,,2
R5401,Z5401,ScaledSynthetic,SEC:LSX:J54B_N54C:EB,SEC:LSX:J54B_N54C:EB,3,2031-01-06,,3
R5402,Z5402,ScaledSynthetic,SEC:LSX:N54C_N54D:WB,SEC:LSX:N54C_N54D:WB,2,2031-01-27,,2
R5403,Z5403,ScaledSynthetic,SEC:LSX:J54A_J54B:EB,SEC:LSX:J54A_J54B:EB,1,2031-02-10,,1
R5404,Z5404,ScaledSynthetic,SEC:LSY:J54B_S54C:WB,SEC:LSY:S54C_S54D:WB,2,2031-02-17,,2
R5405,Z5404,ScaledSynthetic,SEC:LSY:S54C_S54D:WB,SEC:LSY:S54C_S54D:WB,1,2031-03-03,R5404,1
R5406,Z5405,ScaledSynthetic,SEC:LSY:J54A_J54B:EB,SEC:LSY:J54A_J54B:EB,2,2031-03-10,,2
R5407,Z5406,ScaledSynthetic,SEC:LSX:J54B_N54C:WB,SEC:LSX:N54C_N54D:WB,2,2031-03-24,,3
R5408,Z5407,ScaledSynthetic,SEC:LSY:S54C_S54D:EB,SEC:LSY:S54C_S54D:EB,1,2031-04-07,,1
R5409,Z5408,ScaledSynthetic,SEC:LSX:N54C_N54D:WB,SEC:LSX:N54C_N54D:WB,2,2031-01-27,,2
R5501,Z5501,ScaledSynthetic,SEC:LSX:J55B_N55C:EB,SEC:LSX:J55B_N55C:EB,3,2031-01-06,,3
R5502,Z5502,ScaledSynthetic,SEC:LSX:N55C_N55D:WB,SEC:LSX:N55C_N55D:WB,2,2031-01-27,,2
R5503,Z5503,ScaledSynthetic,SEC:LSX:J55A_J55B:EB,SEC:LSX:J55A_J55B:EB,1,2031-02-10,,1
R5504,Z5504,ScaledSynthetic,SEC:LSY:J55B_S55C:WB,SEC:LSY:S55C_S55D:WB,2,2031-02-17,,2
R5505,Z5504,ScaledSynthetic,SEC:LSY:S55C_S55D:WB,SEC:LSY:S55C_S55D:WB,1,2031-03-03,R5504,1
R5506,Z5505,ScaledSynthetic,SEC:LSY:J55A_J55B:EB,SEC:LSY:J55A_J55B:EB,2,2031-03-10,,2
R5507,Z5506,ScaledSynthetic,SEC:LSX:J55B_N55C:WB,SEC:LSX:N55C_N55D:WB,2,2031-03-24,,3
R5508,Z5507,ScaledSynthetic,SEC:LSY:S55C_S55D:EB,SEC:LSY:S55C_S55D:EB,1,2031-04-07,,1
R5509,Z5508,ScaledSynthetic,SEC:LSX:N55C_N55D:WB,SEC:LSX:N55C_N55D:WB,2,2031-01-27,,2
R5601,Z5601,ScaledSynthetic,SEC:LSX:J56B_N56C:EB,SEC:LSX:J56B_N56C:EB,3,2031-01-06,,3
R5602,Z5602,ScaledSynthetic,SEC:LSX:N56C_N56D:WB,SEC:LSX:N56C_N56D:WB,2,2031-01-27,,2
R5603,Z5603,ScaledSynthetic,SEC:LSX:J56A_J56B:EB,SEC:LSX:J56A_J56B:EB,1,2031-02-10,,1
R5604,Z5604,ScaledSynthetic,SEC:LSY:J56B_S56C:WB,SEC:LSY:S56C_S56D:WB,2,2031-02-17,,2
R5605,Z5604,ScaledSynthetic,SEC:LSY:S56C_S56D:WB,SEC:LSY:S56C_S56D:WB,1,2031-03-03,R5604,1
R5606,Z5605,ScaledSynthetic,SEC:LSY:J56A_J56B:EB,SEC:LSY:J56A_J56B:EB,2,2031-03-10,,2
R5607,Z5606,ScaledSynthetic,SEC:LSX:J56B_N56C:WB,SEC:LSX:N56C_N56D:WB,2,2031-03-24,,3
R5608,Z5607,ScaledSynthetic,SEC:LSY:S56C_S56D:EB,SEC:LSY:S56C_S56D:EB,1,2031-04-07,,1
R5609,Z5608,ScaledSynthetic,SEC:LSX:N56C_N56D:WB,SEC:LSX:N56C_N56D:WB,2,2031-01-27,,2
R5701,Z5701,ScaledSynthetic,SEC:LSX:J57B_N57C:EB,SEC:LSX:J57B_N57C:EB,3,2031-01-06,,3
R5702,Z5702,ScaledSynthetic,SEC:LSX:N57C_N57D:WB,SEC:LSX:N57C_N57D:WB,2,2031-01-27,,2
R5703,Z5703,ScaledSynthetic,SEC:LSX:J57A_J57B:EB,SEC:LSX:J57A_J57B:EB,1,2031-02-10,,1
R5704,Z5704,ScaledSynthetic,SEC:LSY:J57B_S57C:WB,SEC:LSY:S57C_S57D:WB,2,2031-02-17,,2
R5705,Z5704,ScaledSynthetic,SEC:LSY:S57C_S57D:WB,SEC:LSY:S57C_S57D:WB,1,2031-03-03,R5704,1
R5706,Z5705,ScaledSynthetic,SEC:LSY:J57A_J57B:EB,SEC:LSY:J57A_J57B:EB,2,2031-03-10,,2
R5707,Z5706,ScaledSynthetic,SEC:LSX:J57B_N57C:WB,SEC:LSX:N57C_N57D:WB,2,2031-03-24,,3
R5708,Z5707,ScaledSynthetic,SEC:LSY:S57C_S57D:EB,SEC:LSY:S57C_S57D:EB,1,2031-04-07,,1
R5709,Z5708,ScaledSynthetic,SEC:LSX:N57C_N57D:WB,SEC:LSX:N57C_N57D:WB,2,2031-01-27,,2
R5801,Z5801,ScaledSynthetic,SEC:LSX:J58B_N58C:EB,SEC:LSX:J58B_N58C:EB,3,2031-01-06,,3
R5802,Z5802,ScaledSynthetic,SEC:LSX:N58C_N58D:WB,SEC:LSX:N58C_N58D:WB,2,2031-01-27,,2
R5803,Z5803,ScaledSynthetic,SEC:LSX:J58A_J58B:EB,SEC:LSX:J58A_J58B:EB,1,2031-02-10,,1
R5804,Z5804,ScaledSynthetic,SEC:LSY:J58B_S58C:WB,SEC:LSY:S58C_S58D:WB,2,2031-02-17,,2
R5805,Z5804,ScaledSynthetic,SEC:LSY:S58C_S58D:WB,SEC:LSY:S58C_S58D:WB,1,2031-03-03,R5804,1
R5806,Z5805,ScaledSynthetic,SEC:LSY:J58A_J58B:EB,SEC:LSY:J58A_J58B:EB,2,2031-03-10,,2
R5807,Z5806,ScaledSynthetic,SEC:LSX:J58B_N58C:WB,SEC:LSX:N58C_N58D:WB,2,2031-03-24,,3
R5808,Z5807,ScaledSynthetic,SEC:LSY:S58C_S58D:EB,SEC:LSY:S58C_S58D:EB,1,2031-04-07,,1
R5809,Z5808,ScaledSynthetic,SEC:LSX:N58C_N58D:WB,SEC:LSX:N58C_N58D:WB,2,2031-01-27,,2
R5901,Z5901,ScaledSynthetic,SEC:LSX:J59B_N59C:EB,SEC:LSX:J59B_N59C:EB,3,2031-01-06,,3
R5902,Z5902,ScaledSynthetic,SEC:LSX:N59C_N59D:WB,SEC:LSX:N59C_N59D:WB,2,2031-01-27,,2
R5903,Z5903,ScaledSynthetic,SEC:LSX:J59A_J59B:EB,SEC:LSX:J59A_J59B:EB,1,2031-02-10,,1
R5904,Z5904,ScaledSynthetic,SEC:LSY:J59B_S59C:WB,SEC:LSY:S59C_S59D:WB,2,2031-02-17,,2
R5905,Z5904,ScaledSynthetic,SEC:LSY:S59C_S59D:WB,SEC:LSY:S59C_S59D:WB,1,2031-03-03,R5904,1
R5906,Z5905,ScaledSynthetic,SEC:LSY:J59A_J59B:EB,SEC:LSY:J59A_J59B:EB,2,2031-03-10,,2
R5907,Z5906,ScaledSynthetic,SEC:LSX:J59B_N59C:WB,SEC:LSX:N59C_N59D:WB,2,2031-03-24,,3
R5908,Z5907,ScaledSynthetic,SEC:LSY:S59C_S59D:EB,SEC:LSY:S59C_S59D:EB,1,2031-04-07,,1
R5909,Z5908,ScaledSynthetic,SEC:LSX:N59C_N59D:WB,SEC:LSX:N59C_N59D:WB,2,2031-01-27,,2
R6001,Z6001,ScaledSynthetic,SEC:LSX:J60B_N60C:EB,SEC:LSX:J60B_N60C:EB,3,2031-01-06,,3
R6002,Z6002,ScaledSynthetic,SEC:LSX:N60C_N60D:WB,SEC:LSX:N60C_N60D:WB,2,2031-01-27,,2
R6003,Z6003,ScaledSynthetic,SEC:LSX:J60A_J60B:EB,SEC:LSX:J60A_J60B:EB,1,2031-02-10,,1
R6004,Z6004,ScaledSynthetic,SEC:LSY:J60B_S60C:WB,SEC:LSY:S60C_S60D:WB,2,2031-02-17,,2
R6005,Z6004,ScaledSynthetic,SEC:LSY:S60C_S60D:WB,SEC:LSY:S60C_S60D:WB,1,2031-03-03,R6004,1
R6006,Z6005,ScaledSynthetic,SEC:LSY:J60A_J60B:EB,SEC:LSY:J60A_J60B:EB,2,2031-03-10,,2
R6007,Z6006,ScaledSynthetic,SEC:LSX:J60B_N60C:WB,SEC:LSX:N60C_N60D:WB,2,2031-03-24,,3
R6008,Z6007,ScaledSynthetic,SEC:LSY:S60C_S60D:EB,SEC:LSY:S60C_S60D:EB,1,2031-04-07,,1
R6009,Z6008,ScaledSynthetic,SEC:LSX:N60C_N60D:WB,SEC:LSX:N60C_N60D:WB,2,2031-01-27,,2
R6101,Z6101,ScaledSynthetic,SEC:LSX:J61B_N61C:EB,SEC:LSX:J61B_N61C:EB,3,2031-01-06,,3
R6102,Z6102,ScaledSynthetic,SEC:LSX:N61C_N61D:WB,SEC:LSX:N61C_N61D:WB,2,2031-01-27,,2
R6103,Z6103,ScaledSynthetic,SEC:LSX:J61A_J61B:EB,SEC:LSX:J61A_J61B:EB,1,2031-02-10,,1
R6104,Z6104,ScaledSynthetic,SEC:LSY:J61B_S61C:WB,SEC:LSY:S61C_S61D:WB,2,2031-02-17,,2
R6105,Z6104,ScaledSynthetic,SEC:LSY:S61C_S61D:WB,SEC:LSY:S61C_S61D:WB,1,2031-03-03,R6104,1
R6106,Z6105,ScaledSynthetic,SEC:LSY:J61A_J61B:EB,SEC:LSY:J61A_J61B:EB,2,2031-03-10,,2
R6107,Z6106,ScaledSynthetic,SEC:LSX:J61B_N61C:WB,SEC:LSX:N61C_N61D:WB,2,2031-03-24,,3
R6108,Z6107,ScaledSynthetic,SEC:LSY:S61C_S61D:EB,SEC:LSY:S61C_S61D:EB,1,2031-04-07,,1
R6109,Z6108,ScaledSynthetic,SEC:LSX:N61C_N61D:WB,SEC:LSX:N61C_N61D:WB,2,2031-01-27,,2
R6201,Z6201,ScaledSynthetic,SEC:LSX:J62B_N62C:EB,SEC:LSX:J62B_N62C:EB,3,2031-01-06,,3
R6202,Z6202,ScaledSynthetic,SEC:LSX:N62C_N62D:WB,SEC:LSX:N62C_N62D:WB,2,2031-01-27,,2
R6203,Z6203,ScaledSynthetic,SEC:LSX:J62A_J62B:EB,SEC:LSX:J62A_J62B:EB,1,2031-02-10,,1
R6204,Z6204,ScaledSynthetic,SEC:LSY:J62B_S62C:WB,SEC:LSY:S62C_S62D:WB,2,2031-02-17,,2
R6205,Z6204,ScaledSynthetic,SEC:LSY:S62C_S62D:WB,SEC:LSY:S62C_S62D:WB,1,2031-03-03,R6204,1
R6206,Z6205,ScaledSynthetic,SEC:LSY:J62A_J62B:EB,SEC:LSY:J62A_J62B:EB,2,2031-03-10,,2
R6207,Z6206,ScaledSynthetic,SEC:LSX:J62B_N62C:WB,SEC:LSX:N62C_N62D:WB,2,2031-03-24,,3
R6208,Z6207,ScaledSynthetic,SEC:LSY:S62C_S62D:EB,SEC:LSY:S62C_S62D:EB,1,2031-04-07,,1
R6209,Z6208,ScaledSynthetic,SEC:LSX:N62C_N62D:WB,SEC:LSX:N62C_N62D:WB,2,2031-01-27,,2
R6301,Z6301,ScaledSynthetic,SEC:LSX:J63B_N63C:EB,SEC:LSX:J63B_N63C:EB,3,2031-01-06,,3
R6302,Z6302,ScaledSynthetic,SEC:LSX:N63C_N63D:WB,SEC:LSX:N63C_N63D:WB,2,2031-01-27,,2
R6303,Z6303,ScaledSynthetic,SEC:LSX:J63A_J63B:EB,SEC:LSX:J63A_J63B:EB,1,2031-02-10,,1
R6304,Z6304,ScaledSynthetic,SEC:LSY:J63B_S63C:WB,SEC:LSY:S63C_S63D:WB,2,2031-02-17,,2
R6305,Z6304,ScaledSynthetic,SEC:LSY:S63C_S63D:WB,SEC:LSY:S63C_S63D:WB,1,2031-03-03,R6304,1
R6306,Z6305,ScaledSynthetic,SEC:LSY:J63A_J63B:EB,SEC:LSY:J63A_J63B:EB,2,2031-03-10,,2
R6307,Z6306,ScaledSynthetic,SEC:LSX:J63B_N63C:WB,SEC:LSX:N63C_N63D:WB,2,2031-03-24,,3
R6308,Z6307,ScaledSynthetic,SEC:LSY:S63C_S63D:EB,SEC:LSY:S63C_S63D:EB,1,2031-04-07,,1
R6309,Z6308,ScaledSynthetic,SEC:LSX:N63C_N63D:WB,SEC:LSX:N63C_N63D:WB,2,2031-01-27,,2
R6401,Z6401,ScaledSynthetic,SEC:LSX:J64B_N64C:EB,SEC:LSX:J64B_N64C:EB,3,2031-01-06,,3
R6402,Z6402,ScaledSynthetic,SEC:LSX:N64C_N64D:WB,SEC:LSX:N64C_N64D:WB,2,2031-01-27,,2
R6403,Z6403,ScaledSynthetic,SEC:LSX:J64A_J64B:EB,SEC:LSX:J64A_J64B:EB,1,2031-02-10,,1
R6404,Z6404,ScaledSynthetic,SEC:LSY:J64B_S64C:WB,SEC:LSY:S64C_S64D:WB,2,2031-02-17,,2
R6405,Z6404,ScaledSynthetic,SEC:LSY:S64C_S64D:WB,SEC:LSY:S64C_S64D:WB,1,2031-03-03,R6404,1
R6406,Z6405,ScaledSynthetic,SEC:LSY:J64A_J64B:EB,SEC:LSY:J64A_J64B:EB,2,2031-03-10,,2
R6407,Z6406,ScaledSynthetic,SEC:LSX:J64B_N64C:WB,SEC:LSX:N64C_N64D:WB,2,2031-03-24,,3
R6408,Z6407,ScaledSynthetic,SEC:LSY:S64C_S64D:EB,SEC:LSY:S64C_S64D:EB,1,2031-04-07,,1
R6409,Z6408,ScaledSynthetic,SEC:LSX:N64C_N64D:WB,SEC:LSX:N64C_N64D:WB,2,2031-01-27,,2
R6501,Z6501,ScaledSynthetic,SEC:LSX:J65B_N65C:EB,SEC:LSX:J65B_N65C:EB,3,2031-01-06,,3
R6502,Z6502,ScaledSynthetic,SEC:LSX:N65C_N65D:WB,SEC:LSX:N65C_N65D:WB,2,2031-01-27,,2
R6503,Z6503,ScaledSynthetic,SEC:LSX:J65A_J65B:EB,SEC:LSX:J65A_J65B:EB,1,2031-02-10,,1
R6504,Z6504,ScaledSynthetic,SEC:LSY:J65B_S65C:WB,SEC:LSY:S65C_S65D:WB,2,2031-02-17,,2
R6505,Z6504,ScaledSynthetic,SEC:LSY:S65C_S65D:WB,SEC:LSY:S65C_S65D:WB,1,2031-03-03,R6504,1
R6506,Z6505,ScaledSynthetic,SEC:LSY:J65A_J65B:EB,SEC:LSY:J65A_J65B:EB,2,2031-03-10,,2
R6507,Z6506,ScaledSynthetic,SEC:LSX:J65B_N65C:WB,SEC:LSX:N65C_N65D:WB,2,2031-03-24,,3
R6508,Z6507,ScaledSynthetic,SEC:LSY:S65C_S65D:EB,SEC:LSY:S65C_S65D:EB,1,2031-04-07,,1
R6509,Z6508,ScaledSynthetic,SEC:LSX:N65C_N65D:WB,SEC:LSX:N65C_N65D:WB,2,2031-01-27,,2
R6601,Z6601,ScaledSynthetic,SEC:LSX:J66B_N66C:EB,SEC:LSX:J66B_N66C:EB,3,2031-01-06,,3
R6602,Z6602,ScaledSynthetic,SEC:LSX:N66C_N66D:WB,SEC:LSX:N66C_N66D:WB,2,2031-01-27,,2
R6603,Z6603,ScaledSynthetic,SEC:LSX:J66A_J66B:EB,SEC:LSX:J66A_J66B:EB,1,2031-02-10,,1
R6604,Z6604,ScaledSynthetic,SEC:LSY:J66B_S66C:WB,SEC:LSY:S66C_S66D:WB,2,2031-02-17,,2
R6605,Z6604,ScaledSynthetic,SEC:LSY:S66C_S66D:WB,SEC:LSY:S66C_S66D:WB,1,2031-03-03,R6604,1
R6606,Z6605,ScaledSynthetic,SEC:LSY:J66A_J66B:EB,SEC:LSY:J66A_J66B:EB,2,2031-03-10,,2
R6607,Z6606,ScaledSynthetic,SEC:LSX:J66B_N66C:WB,SEC:LSX:N66C_N66D:WB,2,2031-03-24,,3
R6608,Z6607,ScaledSynthetic,SEC:LSY:S66C_S66D:EB,SEC:LSY:S66C_S66D:EB,1,2031-04-07,,1
R6609,Z6608,ScaledSynthetic,SEC:LSX:N66C_N66D:WB,SEC:LSX:N66C_N66D:WB,2,2031-01-27,,2
R6701,Z6701,ScaledSynthetic,SEC:LSX:J67B_N67C:EB,SEC:LSX:J67B_N67C:EB,3,2031-01-06,,3
R6702,Z6702,ScaledSynthetic,SEC:LSX:N67C_N67D:WB,SEC:LSX:N67C_N67D:WB,2,2031-01-27,,2
R6703,Z6703,ScaledSynthetic,SEC:LSX:J67A_J67B:EB,SEC:LSX:J67A_J67B:EB,1,2031-02-10,,1
R6704,Z6704,ScaledSynthetic,SEC:LSY:J67B_S67C:WB,SEC:LSY:S67C_S67D:WB,2,2031-02-17,,2
R6705,Z6704,ScaledSynthetic,SEC:LSY:S67C_S67D:WB,SEC:LSY:S67C_S67D:WB,1,2031-03-03,R6704,1
R6706,Z6705,ScaledSynthetic,SEC:LSY:J67A_J67B:EB,SEC:LSY:J67A_J67B:EB,2,2031-03-10,,2
R6707,Z6706,ScaledSynthetic,SEC:LSX:J67B_N67C:WB,SEC:LSX:N67C_N67D:WB,2,2031-03-24,,3
R6708,Z6707,ScaledSynthetic,SEC:LSY:S67C_S67D:EB,SEC:LSY:S67C_S67D:EB,1,2031-04-07,,1
